# fetch_window_utc=2026-09-16T12:33:46Z/2026-09-16T13:41:12Z
# routes_used=research/STATE.md (read-first); research/funding_events.csv (every row); research/in_kind_access.csv (money_type populated); research/commitment_reconciliation.csv; research/source_coverage.csv (every none-found); PLAN.md §7; existing research/primary/MD*/ locators re-fetched or copied into research/primary/MD50-audit-money/; GET https://apps.irs.gov/app/eos/ -> 403; GET https://apps.irs.gov/pub/epostcard/990/xml/2025/index_2025.csv -> 200; GET https://apps.irs.gov/pub/epostcard/990/xml/2026/index_2026.csv -> 200; GET https://apps.irs.gov/pub/epostcard/cor/461008520_202506_990PF_2026062524404601.pdf -> 200; GET https://effektiv-spenden.org/blog/fonds-zukunft-bewahren-h1-2023/ -> 403; GET https://effektiv-spenden.org/en/safeguarding-the-future/ -> 403; GET https://efts.sec.gov/LATEST/search-index?q=%22Model%20Evaluation%20and%20Threat%20Research%22&dateRange=custom&startdt=2020-01-01&enddt=2026-09-16 -> 200; GET https://funds.effectivealtruism.org/api/grants -> 200; GET https://futureoflife.org/grant-sitemap.xml -> 200; GET https://futureoflife.org/grant/alignment-research-center/ -> 200; GET https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202121349349102747_public.xml -> 200; GET https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202231329349104238_public.xml -> 200; GET https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202301999349100115_public.xml -> 200; GET https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202341359349105939_public.xml -> 200; GET https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202402359349100515_public.xml -> 200; GET https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202411039349301716_public.xml -> 200; GET https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202413109349303336_public.xml -> 200; GET https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202413129349304911_public.xml -> 200; GET https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202423199349106002_public.xml -> 200; GET https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202431429349301368_public.xml -> 200; GET https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202441359349309439_public.xml -> 200; GET https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202441369349105564_public.xml -> 200; GET https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202441369349301334_public.xml -> 200; GET https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202442269349302569_public.xml -> 200; GET https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202442479349301654_public.xml -> 200; GET https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202501349349105365_public.xml -> 200; GET https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202501429349300805_public.xml -> 200; GET https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202502559349100000_public.xml -> 200; GET https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202502749349100700_public.xml -> 200; GET https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202503109349303645_public.xml -> 200; GET https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202503169349102460_public.xml -> 200; GET https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202503179349100135_public.xml -> 200; GET https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202503179349304265_public.xml -> 200; GET https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202511339349301311_public.xml -> 200; GET https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202511349349313096_public.xml -> 200; GET https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202513179349103921_public.xml -> 200; GET https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202513219349104131_public.xml -> 200; GET https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202513219349310376_public.xml -> 200; GET https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202513219349323246_public.xml -> 200; GET https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202521349349310887_public.xml -> 200
# caps_hit=jina fallback for https://www.rand.org/news/press/2024/10/09.html live=403; HEAD-only https://apps.irs.gov/pub/epostcard/990/xml/2025/2025_TEOS_XML_11C.zip http=200; jina fallback for https://effektiv-spenden.org/en/safeguarding-the-future/ live=403; jina fallback for https://ted.europa.eu/en/notice/-/detail/864574-2025 live=202; HEAD-only https://apps.irs.gov/pub/epostcard/990/xml/2025/2025_TEOS_XML_11D.zip http=200; fetch failed https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202521349349310887_publi live=200 jina=422 wayback=404; jina fallback for https://effektiv-spenden.org/blog/fonds-zukunft-bewahren-h1-2023/ live=403; fetch failed https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202441369349301334_publi live=200 jina=422 wayback=404; fetch failed https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202541069349300729_publi live=200 jina=422 wayback=404; jina fallback for https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/20262132934930 live=404; fetch failed https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202601389349301700_publi live=200 jina=422 wayback=404; HEAD-only https://ec.europa.eu/budget/financial-transparency-system/download/2025_FTS_data http=200; fetch failed https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202611199349300601_publi live=200 jina=422 wayback=404; jina fallback for https://www.rand.org/global-and-emerging-risks/centers/ai-security-and-technolog live=403; HEAD-only https://apps.irs.gov/pub/epostcard/990/xml/2026/2026_TEOS_XML_05B.zip http=200; non-http url /mnt/f/projects/memes/anthropic-investors/research/04-openphil-grants-raw-2026-0; jina fallback for https://apps.irs.gov/app/eos/ live=403; jina fallback for https://www.courtlistener.com/api/rest/v4/search/?q=%22Model%20Evaluation%20and% live=200; jina fallback for https://www.coefficientgiving.org/grants/ live=404; jina fallback for https://www.coefficientgiving.org/grants/?q=METR live=404
# no_kevinnbass_sources=true
# research/STATE.md read before adding facts; already-held S0/S1/S2 money facts were re-verified from named primaries this lane and are not presented as new discoveries. This lane writes no AUDIT-MONEY.md and does not promote pack tables. Embargo: nothing was sent or asked about the approximately $71 million composition or allocation.
row,task,target_prefix,element_ids,subject,entity_type,aliases,identifier,from_entity,intermediary,to_entity,relationship_type,start_date,end_date,ledger,money_type,amount_usd,currency,date,date_precision,period,payment_status,purpose_restriction,project,provider,in_kind_type,quantity_or_value,terms,policy_version,disclosure_recusal,provider_authority,personnel_conflicts,edge_type,documented_transaction,source_class,query_or_endpoint,url,quote_300,checked_utc,result,result_count,next_document,limitation,note
A0001,A,MDF,C01.E4;C02.E2,audit of promoted MDF0001: commitments raised,,,MDF0001,not stated in this source,,METR,,,,commitments,commitment,71000000,,2026-08-14,day,six months to Aug 2026,committed; payment not stated,not stated in this source,,,,,,,,,,,,issuer statements,GET https://metr.org/blog/2026-08-14-funding-update/,https://metr.org/blog/2026-08-14-funding-update/,"In the last 6 months, METR raised commitments of around $71 million.",2026-09-16T12:34:25Z,"match: amount, date, entity, and money_type re-verified against the named primary",1,,,Already held as S0 seed/context; re-verified this run from the named primary; not presented as a new discovery. promoted_row=MDF0001 via=live http=200 sha256=ea456b2af1d1c078 used=metr.org_blog_2026-08-14-funding-update_20260916T123346Z.html research/STATE.md read before adding facts. no_kevinnbass_sources. This lane did not ask METR or a funder how the approximately $71 million was composed.
A0002,A,MDF,C02.E2,audit of promoted MDF0002: run-rate,,,MDF0002,"n/a - this is METR's own run rate, not an inbound amount",,METR,,,,commitments,commitment,"~13000000 per year (~$15M next year; ""quite plausibly $17m++"")",,2025-09-28,day,"annual, Sep 2025",n/a,,,,,,,,,,,,,self-statements,GET https://www.greaterwrong.com/posts/yrephKDBFL6h9zAFv/beth-barnes-s-shortform/comment/w3e6cbHeozQJaJH5c,https://www.greaterwrong.com/posts/yrephKDBFL6h9zAFv/beth-barnes-s-shortform/comment/w3e6cbHeozQJaJH5c,"Budget: We run at ~$13m p.a. rn (~$15m for the next year under modest growth assumptions, quite plausibly $17m++ given the increasingly insane ML job market).",2026-09-16T12:34:25Z,"mismatch: money_type=commitment but the primary is a run-rate or runway statement, not a commitment",1,,,Already held as S0 seed/context; re-verified this run from the named primary; not presented as a new discovery. promoted_row=MDF0002 via=live http=200 sha256=e31dca3c7d1540a0 used=www.greaterwrong.com_posts_yrephKDBFL6h9zAFv_beth-barnes-s-shortform_comment_w3e6cbHeozQJaJH5c_20260916T123346Z.html research/STATE.md read before adding facts. no_kevinnbass_sources. This lane did not ask METR or a funder how the approximately $71 million was composed.
A0003,A,MDF,C02.E2,audit of promoted MDF0003: runway,,,MDF0003,,,METR,,,,commitments,commitment,12–16 months,,2025-09-28,day,Sep 2025,,,,,,,,,,,,,,self-statements,GET https://www.greaterwrong.com/posts/yrephKDBFL6h9zAFv/beth-barnes-s-shortform/comment/w3e6cbHeozQJaJH5c,https://www.greaterwrong.com/posts/yrephKDBFL6h9zAFv/beth-barnes-s-shortform/comment/w3e6cbHeozQJaJH5c,"Runway: Depending on spend/growth assumptions, we have between 12 and 16 months of runway.",2026-09-16T12:34:25Z,"mismatch: money_type=commitment but the primary is a run-rate or runway statement, not a commitment",1,,,Already held as S0 seed/context; re-verified this run from the named primary; not presented as a new discovery. promoted_row=MDF0003 via=live http=200 sha256=e31dca3c7d1540a0 used=www.greaterwrong.com_posts_yrephKDBFL6h9zAFv_beth-barnes-s-shortform_comment_w3e6cbHeozQJaJH5c_20260916T123346Z.html research/STATE.md read before adding facts. no_kevinnbass_sources. This lane did not ask METR or a funder how the approximately $71 million was composed.
A0004,A,MDF,C06.E1;C02.E2,"audit of promoted MDF0004: Audacious commitment (METR share, METR's own later figure)",,,MDF0004,The Audacious Project (TED),,METR,,,,commitments,commitment,"<16000000 (""a bit under $16m"")",,2025-09-28,day,3 years,committed; payment not stated,,,,,,,,,,,,,self-statements,GET https://www.greaterwrong.com/posts/yrephKDBFL6h9zAFv/beth-barnes-s-shortform/comment/w3e6cbHeozQJaJH5c,https://www.greaterwrong.com/posts/yrephKDBFL6h9zAFv/beth-barnes-s-shortform/comment/w3e6cbHeozQJaJH5c,"Audacious funding: This ended up being a bit under $16m, and is a commitment across 3 years.",2026-09-16T12:34:25Z,"match: amount, date, entity, and money_type re-verified against the named primary",1,,,Already held as S0 seed/context; re-verified this run from the named primary; not presented as a new discovery. promoted_row=MDF0004 via=live http=200 sha256=e31dca3c7d1540a0 used=www.greaterwrong.com_posts_yrephKDBFL6h9zAFv_beth-barnes-s-shortform_comment_w3e6cbHeozQJaJH5c_20260916T123346Z.html research/STATE.md read before adding facts. no_kevinnbass_sources. This lane did not ask METR or a funder how the approximately $71 million was composed.
A0005,A,MDF,C06.E1;C02.E2,audit of promoted MDF0005: MDF0005,,,MDF0005,The Audacious Project (TED),,Canary (RAND + METR),,,,commitments,commitment,38000000,,2024-10-09,day,,,Canary: evaluations of frontier AI for dangerous capabilities,,,,,,,,,,,,issuer statements,GET https://www.rand.org/news/press/2024/10/09.html,https://www.rand.org/news/press/2024/10/09.html,committed approximately $38 million to RAND and METR for Canary,2026-09-16T12:34:25Z,"match: amount, date, entity, and money_type re-verified against the named primary",1,,,live HTTP 403 size=919; used r.jina.ai | Already held as S0 seed/context; re-verified this run from the named primary; not presented as a new discovery. promoted_row=MDF0005 via=r.jina.ai http=200 sha256=15f410e5eb9a963f used=jina_www.rand.org_news_press_2024_10_09.html_20260916T123346Z.md research/STATE.md read before adding facts. no_kevinnbass_sources. This lane did not ask METR or a funder how the approximately $71 million was composed.
A0006,A,MDF,C06.E1;C02.E2,audit of promoted MDF0006: MDF0006,,,MDF0006,The Audacious Project (TED),,METR,,,,commitments,commitment,17000000,,2024-10-09,day,,,METR share of Canary,,,,,,,,,,,,issuer statements,GET https://metr.org/blog/2024-10-09-new-support-through-the-audacious-project/,https://metr.org/blog/2024-10-09-new-support-through-the-audacious-project/,Approximately $17 million of this will support work at METR,2026-09-16T12:34:25Z,"match: amount, date, entity, and money_type re-verified against the named primary",1,,,Already held as S0 seed/context; re-verified this run from the named primary; not presented as a new discovery. promoted_row=MDF0006 via=live http=200 sha256=2901b4015e28e138 used=metr.org_blog_2024-10-09-new-support-through-the-audacious-project_20260916T123346Z.html research/STATE.md read before adding facts. no_kevinnbass_sources. This lane did not ask METR or a funder how the approximately $71 million was composed.
A0007,A,MDF,C06.E1,audit of promoted MDF0007: MDF0007,,,MDF0007,Alignment Research Center,,METR,,,,transfers_regrants,transfer,4553935,,2024-04-30,day,,filed as distributed,Program spin-off: assets and liabilities of the evaluations program,,,,,,,,,,,,funder filings,GET https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202513219349323246_public.xml,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202513219349323246_public.xml,mt> <PYGrantsAndSimilarPaidAmt>0</PYGrantsAndSimilarPaidAmt> <CYGrantsAndSimilarPaidAmt>4553935</CYGrantsAndSimilarPaidAmt> <PYBenefitsPaidToMembersAmt>0</PYBenefitsPaidToMembersAmt> <CYBenefitsPaidToMembersAmt>0</CYBenefitsPaidToMembersAmt> <PYSalariesCompEmpBnftPaidAm,2026-09-16T12:34:25Z,"match: amount, date, entity, and money_type re-verified against the named primary; promoted quote_300 is not a verbatim excerpt of the primary (often a lane note); this-run quote_300 is taken from the saved primary",1,,Promoted quote_300 was not byte-identical in the this-run primary; verbatim excerpt taken from the saved primary.,Already held as S0 seed/context; re-verified this run from the named primary; not presented as a new discovery. promoted_row=MDF0007 via=live http=200 sha256=97afc087cee8d792 used=copied_202513219349323246_20260916T123346Z.xml research/STATE.md read before adding facts. no_kevinnbass_sources. This lane did not ask METR or a funder how the approximately $71 million was composed.
A0008,A,MDF,C02.E2,audit of promoted MDF0008: MDF0008,,,MDF0008,Survival and Flourishing Fund (Jaan Tallinn),,Model Evaluation and Threat Research,,,,commitments,recommendation,204000,,SFF-2024,interval,,"recommendation, not a payment",General support,,,,,,,,,,,,issuer statements,GET https://survivalandflourishing.fund/sff-2024-recommendations,https://survivalandflourishing.fund/sff-2024-recommendations,"<div>$0</div> </div> <div class=""in-grid"" > <div>$36,000</div> </div> <div class=""in-grid"" > <div>$204,000 ($20,000)†</div> </div> <div class=""in-grid"" > <div>Model Evaluation and Threat Research, Inc.</div> </div> <div class=""in-grid"" > <div>General support</div> </div> <div class=""in-grid"" > <div",2026-09-16T12:34:25Z,"match: amount, date, entity, and money_type re-verified against the named primary; promoted quote_300 is not a verbatim excerpt of the primary (often a lane note); this-run quote_300 is taken from the saved primary",1,,Promoted quote_300 was not byte-identical in the this-run primary; verbatim excerpt taken from the saved primary.,Already held as S0 seed/context; re-verified this run from the named primary; not presented as a new discovery. promoted_row=MDF0008 via=live http=200 sha256=c8951c7bd6a05dda used=survivalandflourishing.fund_sff-2024-recommendations_20260916T123346Z.html research/STATE.md read before adding facts. no_kevinnbass_sources. This lane did not ask METR or a funder how the approximately $71 million was composed.
A0009,A,MDF,C02.E2,audit of promoted MDF0009: MDF0009,,,MDF0009,Survival and Flourishing Fund (Jaan Tallinn),,Model Evaluation & Threat Research (METR),,,,commitments,recommendation,120000 + 428000 matching pledge,,SFF-2025,interval,,"recommendation incl. a matching pledge, not a payment",General support,,,,,,,,,,,,issuer statements,GET https://survivalandflourishing.fund/,https://survivalandflourishing.fund/,"linn</td><td class=""in-grid"">Model Evaluation &amp; Threat Research (METR)</td><td class=""in-grid"">$120,000 +$428,000‡</td><td class=""in-grid"">Model Evaluation and Threat Research, Inc.</td><td class=""in-grid"">General support</td></tr><tr><td class=""in-grid"">SFF-2025</td><td class=""in-grid"">Jaan Tal",2026-09-16T12:34:27Z,"match: amount, date, entity, and money_type re-verified against the named primary; promoted quote_300 is not a verbatim excerpt of the primary (often a lane note); this-run quote_300 is taken from the saved primary",1,,Promoted quote_300 was not byte-identical in the this-run primary; verbatim excerpt taken from the saved primary.,Already held as S0 seed/context; re-verified this run from the named primary; not presented as a new discovery. promoted_row=MDF0009 via=live http=200 sha256=cc7e1b0588ef0057 used=survivalandflourishing.fund_20260916T123346Z.html research/STATE.md read before adding facts. no_kevinnbass_sources. This lane did not ask METR or a funder how the approximately $71 million was composed.
A0010,A,MDF,C02.E2,audit of promoted MDF0010: MDF0010,,,MDF0010,Founders Pledge Inc,,METR,,,,paid_filed,filed_grant,184000,,2024,year,,filed as granted,FUND CHARITABLE ACTIVITIES,,,,,,,,,,,,funder filings,GET https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202523079349303352_public.xml,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202523079349303352_public.xml,N>991219864</RecipientEIN> <IRCSectionDesc>501(C)(3)</IRCSectionDesc> <CashGrantAmt>184000</CashGrantAmt> <NonCashAssistanceAmt>0</NonCashAssistanceAmt> <PurposeOfGrantTxt>FUND CHARITABLE ACTIVITIES</PurposeOfGrantTxt> </RecipientTable> <RecipientTable>,2026-09-16T12:34:26Z,"match: amount, date, entity, and money_type re-verified against the named primary; promoted quote_300 is not a verbatim excerpt of the primary (often a lane note); this-run quote_300 is taken from the saved primary",1,,Promoted quote_300 was not byte-identical in the this-run primary; verbatim excerpt taken from the saved primary.,Already held as S0 seed/context; re-verified this run from the named primary; not presented as a new discovery. promoted_row=MDF0010 via=live http=200 sha256=91c4a60523ac38af used=gt990datalake-rawdata.s3.amazonaws.com_EfileData_XmlFiles_202523079349303352_public.xml_20260916T123346Z.xml research/STATE.md read before adding facts. no_kevinnbass_sources. This lane did not ask METR or a funder how the approximately $71 million was composed.
